no,gender,age,height,weight,bmi,season,preference,sensitivity,environment,date,time,room,thermal sensation,thermal comfort ,thermal preference,ta,hr,griffith
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/26,12:00:00,6,3.0,0.0,-1.0,27.7,62.3,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/26,14:30:00,6,0.5,1.0,0.0,26.7,61.2,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/26,15:00:00,6,1.0,1.0,-1.0,25.8,66.5,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/26,15:30:00,6,0.5,1.0,0.0,25.5,65.4,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/26,16:00:00,6,0.0,1.0,0.0,25.0,63.3,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/26,16:30:00,6,0.0,1.0,0.0,24.8,62.8,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/26,17:00:00,6,-0.5,1.0,0.0,25.0,66.6,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/26,17:30:00,6,0.5,1.0,0.0,24.8,67.2,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/26,18:00:00,6,-1.0,1.0,1.0,24.5,69.3,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,09:00:00,6,-2.0,0.0,1.0,22.7,69.3,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,09:30:00,6,-1.0,0.0,1.0,23.0,68.0,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,10:00:00,6,-3.0,0.0,1.0,23.1,66.5,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,10:30:00,6,-3.0,0.0,1.0,23.2,65.9,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,11:00:00,6,-3.0,0.0,1.0,23.7,65.8,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,11:30:00,6,-1.0,1.0,0.0,23.7,69.6,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,12:00:00,6,-0.5,1.0,0.0,23.8,68.1,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,14:30:00,6,-1.0,1.0,0.0,23.9,69.9,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,15:00:00,6,0.0,1.0,0.0,25.1,67.4,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,15:30:00,6,1.0,0.0,-1.0,25.7,66.2,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,16:00:00,6,3.0,0.0,-1.0,26.7,63.0,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,16:30:00,6,3.0,0.0,-1.0,27.2,62.0,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,17:00:00,6,3.0,0.0,-1.0,27.4,60.8,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,17:30:00,6,2.0,0.0,-1.0,27.6,59.9,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/27,18:00:00,6,1.0,0.0,-1.0,27.1,61.6,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,09:00:00,5,-0.5,1.0,0.0,25.8,54.7,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,09:30:00,5,-1.0,1.0,0.0,24.0,54.2,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,10:00:00,5,-1.0,1.0,0.0,23.9,53.4,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,10:30:00,5,-0.5,1.0,0.0,23.0,57.9,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,11:00:00,5,0.0,1.0,0.0,23.6,54.5,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,11:30:00,5,0.0,1.0,0.0,24.6,56.4,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,12:00:00,5,0.0,1.0,0.0,24.3,58.2,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,14:30:00,5,-1.0,1.0,0.0,23.2,60.0,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,15:00:00,5,-2.0,0.0,1.0,23.5,59.3,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,15:30:00,5,0.5,1.0,0.0,25.2,57.4,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,16:00:00,5,1.0,0.0,-1.0,25.8,56.7,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,16:30:00,5,1.0,0.0,-1.0,26.1,56.5,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,17:00:00,5,1.5,0.0,-1.0,26.4,57.1,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,17:30:00,5,1.0,0.0,-1.0,26.7,56.6,0.88
49,0,23,170.0,60.0,20.76,summer,-1,1,-1,2021/7/31,18:00:00,5,1.0,0.0,-1.0,26.7,56.5,0.88
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/10,10:00:00,6,1.0,0.0,1.0,28.2,13.4,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/10,10:30:00,6,1.0,0.0,1.0,24.7,15.8,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/10,11:00:00,6,1.0,0.0,1.0,24.0,16.4,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/10,11:30:00,6,-1.0,0.0,3.0,23.7,16.7,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/10,12:00:00,6,-1.0,0.0,3.0,23.4,16.7,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/10,14:30:00,6,-1.0,0.0,3.0,22.0,16.8,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/10,15:00:00,6,-1.0,0.0,3.0,22.4,17.3,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/10,15:30:00,6,-1.0,0.0,3.0,22.6,17.6,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/10,16:00:00,6,0.0,1.0,2.0,28.0,13.3,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/10,16:30:00,6,1.0,0.0,1.0,28.8,12.9,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/10,17:00:00,6,1.0,0.0,1.0,27.9,13.9,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/10,17:30:00,6,1.0,0.0,1.0,28.0,13.9,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/10,9:00:00,6,0.0,1.0,2.0,27.1,12.5,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/10,9:30:00,6,0.0,1.0,2.0,27.6,13.4,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/9,10:00:00,5,-1.0,1.0,3.0,22.5,15.1,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/9,10:30:00,5,-1.0,1.0,3.0,23.2,14.4,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/9,11:00:00,5,0.0,1.0,2.0,23.9,14.4,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/9,11:30:00,5,0.0,1.0,2.0,24.4,14.3,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/9,12:00:00,5,0.0,1.0,2.0,24.8,14.3,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/9,14:30:00,5,0.0,1.0,2.0,24.9,13.5,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/9,15:00:00,5,1.0,0.0,1.0,25.2,14.1,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/9,15:30:00,5,1.0,0.0,1.0,24.8,14.9,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/9,16:00:00,5,1.0,0.0,1.0,24.5,15.5,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/9,16:30:00,5,1.0,0.0,1.0,24.3,15.8,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/9,17:00:00,5,1.0,0.0,1.0,24.4,16.1,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/9,17:30:00,5,1.0,0.0,1.0,24.4,16.2,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/9,9:00:00,5,-1.0,1.0,3.0,21.5,13.9,2.02
50,1,25,190.0,95.0,26.32,winter,0,1,-1,2021/1/9,9:30:00,5,-1.0,1.0,3.0,22.0,14.8,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/24,09:00:00,1,0.5,1.0,-1.0,25.5,65.3,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/24,09:30:00,1,-0.5,0.0,1.0,23.3,66.0,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/24,10:00:00,1,-0.5,0.0,1.0,22.9,65.6,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/24,10:30:00,1,0.0,1.0,0.0,25.1,65.7,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/24,11:00:00,1,0.5,1.0,-1.0,25.4,66.3,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/24,11:30:00,1,-0.5,0.0,1.0,23.2,70.1,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/24,12:00:00,1,-0.5,0.0,1.0,22.7,69.4,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/24,15:00:00,1,-0.5,0.0,1.0,25.6,66.8,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/24,15:30:00,1,0.0,1.0,0.0,25.8,67.3,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/24,16:00:00,1,-0.1,1.0,0.0,25.9,66.0,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/24,16:30:00,1,-0.3,0.0,1.0,23.6,65.3,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/24,17:00:00,1,-0.3,0.0,1.0,23.9,70.1,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/24,17:30:00,1,-0.1,1.0,0.0,25.4,67.6,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/25,09:00:00,6,-0.5,1.0,0.0,23.1,70.7,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/25,09:30:00,6,-0.5,0.0,1.0,23.4,68.3,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/25,10:00:00,6,-0.4,0.0,1.0,23.6,66.6,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/25,10:30:00,6,-0.4,0.0,1.0,23.7,64.4,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/25,11:00:00,6,0.0,1.0,0.0,25.1,68.2,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/25,11:30:00,6,0.2,1.0,0.0,25.8,67.1,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/25,12:00:00,6,0.0,1.0,0.0,26.2,66.6,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/25,14:30:00,6,1.0,0.0,-1.0,26.6,63.7,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/25,15:00:00,6,1.2,0.0,-1.0,27.2,64.1,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/25,15:30:00,6,0.8,0.0,-1.0,27.2,63.0,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/25,16:00:00,6,1.0,0.0,-1.0,27.7,63.1,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/25,16:30:00,6,1.1,0.0,-1.0,27.9,63.3,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/25,17:00:00,6,0.8,0.0,-1.0,28.0,62.5,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/25,17:30:00,6,1.2,0.0,-1.0,28.0,63.0,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,09:00:00,5,0.5,0.0,-1.0,26.8,64.8,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,09:30:00,5,0.5,0.0,-1.0,27.7,62.7,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,10:00:00,5,0.8,0.0,-1.0,28.0,62.6,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,10:30:00,5,0.8,0.0,-1.0,28.1,62.4,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,11:00:00,5,0.8,0.0,-1.0,27.9,63.5,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,11:30:00,5,0.8,0.0,-1.0,27.9,63.7,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,12:00:00,5,0.8,0.0,-1.0,27.9,64.0,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,14:30:00,5,0.5,0.0,-1.0,26.9,62.8,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,15:00:00,5,0.5,0.0,-1.0,26.3,63.5,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,15:30:00,5,0.1,1.0,0.0,25.9,62.5,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,16:00:00,5,-0.1,1.0,0.0,24.7,60.6,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,16:30:00,5,-0.3,1.0,0.0,24.2,58.5,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,17:00:00,5,-0.3,1.0,0.0,24.4,59.3,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,17:30:00,5,-0.3,1.0,0.0,25.2,55.6,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/26,18:00:00,5,-0.3,1.0,0.0,25.2,54.7,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,09:00:00,6,-0.3,1.0,0.0,24.7,60.3,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,09:30:00,6,-0.3,1.0,0.0,25.2,59.9,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,10:00:00,6,-0.3,1.0,0.0,25.4,58.7,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,10:30:00,6,-0.5,0.0,1.0,24.5,60.1,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,11:00:00,6,-0.5,0.0,1.0,24.1,59.6,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,11:30:00,6,-0.6,0.0,1.0,24.2,64.2,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,12:00:00,6,-0.6,0.0,1.0,24.6,65.0,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,14:30:00,6,0.0,1.0,0.0,24.3,62.4,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,15:00:00,6,0.0,1.0,0.0,24.7,61.7,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,15:30:00,6,0.0,1.0,0.0,26.5,60.0,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,16:00:00,6,0.0,1.0,0.0,27.4,58.3,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,16:30:00,6,0.5,0.0,-1.0,27.9,57.4,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,17:00:00,6,0.5,0.0,-1.0,28.2,56.7,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,17:30:00,6,0.1,1.0,0.0,26.6,56.0,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/7/31,18:00:00,6,0.0,1.0,0.0,26.4,58.0,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/8/1,09:30:00,1,0.0,1.0,0.0,24.8,67.0,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/8/1,10:00:00,1,-0.1,1.0,0.0,25.1,67.2,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/8/1,10:30:00,1,0.0,1.0,0.0,25.1,66.8,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/8/1,11:00:00,1,-0.1,1.0,0.0,25.2,66.0,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/8/1,11:30:00,1,-0.2,1.0,0.0,25.3,65.5,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/8/1,12:00:00,1,-0.1,1.0,0.0,25.3,65.0,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/8/1,15:30:00,1,-1.0,0.0,1.0,22.8,64.0,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/8/1,16:00:00,1,-1.0,0.0,1.0,22.8,67.4,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/8/1,16:30:00,1,-1.5,0.0,1.0,22.5,66.4,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/8/1,17:00:00,1,-1.5,0.0,1.0,22.3,65.6,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/8/1,17:30:00,1,-1.5,0.0,1.0,21.7,66.5,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/8/1,18:00:00,1,-1.5,0.0,1.0,21.6,66.3,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/8/1,19:00:00,1,-0.5,0.0,1.0,24.5,64.4,2.02
50,1,25,190.0,95.0,26.32,summer,-1,1,0,2021/8/1,19:30:00,1,-0.5,0.0,1.0,24.9,64.1,2.02
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/20,10:30:00,5,3.0,0.0,-1.0,28.4,61.5,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/20,11:00:00,5,0.0,1.0,0.0,27.5,63.3,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/20,11:30:00,5,0.0,1.0,0.0,27.3,62.6,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/20,14:30:00,5,0.0,1.0,0.0,26.2,62.0,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/20,15:00:00,5,0.0,1.0,0.0,26.8,60.6,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/20,16:00:00,5,-1.0,1.0,0.0,25.2,62.2,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/20,16:30:00,5,-3.0,0.0,1.0,24.7,58.5,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/20,17:00:00,5,-3.0,0.0,1.0,24.7,58.2,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/20,17:30:00,5,-3.0,0.0,1.0,24.5,56.8,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/20,18:00:00,5,-3.0,0.0,1.0,25.0,55.4,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/21,09:00:00,5,0.0,1.0,0.0,23.7,58.9,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/21,09:30:00,5,0.0,1.0,0.0,24.0,57.4,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/21,10:00:00,5,0.0,1.0,0.0,25.4,53.0,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/21,10:30:00,5,0.0,1.0,0.0,25.4,51.2,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/21,11:00:00,5,0.0,1.0,0.0,25.6,51.8,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/21,11:30:00,5,0.0,1.0,0.0,25.5,50.4,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/21,12:00:00,5,-1.0,1.0,1.0,25.4,49.5,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,09:00:00,5,0.0,1.0,0.0,24.4,59.6,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,09:30:00,5,0.0,1.0,0.0,24.6,59.3,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,10:00:00,5,-1.0,1.0,1.0,24.6,59.1,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,10:30:00,5,-1.0,1.0,1.0,24.7,59.4,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,11:00:00,5,0.0,1.0,0.0,25.3,60.4,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,11:30:00,5,0.0,1.0,0.0,25.6,59.8,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,12:00:00,5,0.0,1.0,0.0,25.8,59.6,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,14:30:00,5,0.0,1.0,0.0,25.9,59.0,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,15:00:00,5,0.0,1.0,0.0,26.3,59.4,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,15:30:00,5,0.5,1.0,-1.0,26.4,59.7,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,16:00:00,5,0.5,1.0,-1.0,26.8,60.6,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,16:30:00,5,0.0,1.0,0.0,27.0,60.8,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,17:00:00,5,0.0,1.0,0.0,27.0,60.8,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,17:30:00,5,0.5,1.0,0.0,26.9,60.8,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/22,18:00:00,5,0.0,1.0,0.0,26.9,61.2,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/23,10:00:00,5,1.0,1.0,0.0,25.9,57.6,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/23,10:30:00,5,0.0,1.0,0.0,26.2,55.8,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/23,11:00:00,5,0.0,1.0,0.0,26.3,54.2,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/23,11:30:00,5,0.0,1.0,0.0,26.4,53.2,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/23,12:00:00,5,0.0,1.0,0.0,26.3,54.5,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/23,17:00:00,5,1.0,1.0,-1.0,26.9,57.2,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/23,17:30:00,5,1.0,1.0,-1.0,26.8,56.9,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/23,18:00:00,5,0.0,1.0,0.0,26.7,56.5,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/26,13:00:00,1,-1.0,1.0,1.0,24.7,69.4,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/26,13:30:00,1,-2.0,0.0,1.0,22.2,68.6,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/26,14:30:00,1,-2.0,0.0,1.0,22.1,73.5,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/26,15:00:00,1,-3.0,0.0,1.0,22.4,76.9,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/26,15:30:00,1,0.0,1.0,0.0,23.8,73.1,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/26,16:00:00,1,0.0,1.0,0.0,24.2,72.6,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/26,16:30:00,1,0.0,1.0,0.0,24.6,71.5,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/26,17:00:00,1,0.0,1.0,0.0,25.0,70.9,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/26,17:30:00,1,-1.0,1.0,0.0,25.2,70.4,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/26,18:00:00,1,0.0,1.0,0.0,25.3,70.3,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/27,09:00:00,6,-2.0,0.0,1.0,22.7,69.3,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/27,09:30:00,6,-1.0,1.0,1.0,23.0,68.0,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/27,10:00:00,6,-2.0,0.0,1.0,23.1,66.5,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/27,10:30:00,6,-3.0,0.0,1.0,23.2,65.9,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/27,11:00:00,6,-3.0,0.0,1.0,23.7,65.8,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/27,11:30:00,6,-1.0,0.0,1.0,23.7,69.6,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/27,12:00:00,6,-1.0,0.0,1.0,23.8,68.1,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/27,15:00:00,6,0.0,1.0,0.0,25.1,67.4,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/27,15:30:00,6,0.0,1.0,0.0,25.7,66.2,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/27,16:00:00,6,0.0,1.0,0.0,26.7,63.0,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/27,16:30:00,6,1.0,1.0,-1.0,27.2,62.0,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/27,17:00:00,6,1.0,1.0,0.0,27.4,60.8,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/27,17:30:00,6,0.1,1.0,0.0,27.6,59.9,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/27,18:00:00,6,0.0,1.0,0.0,27.1,61.6,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/31,09:30:00,5,0.0,1.0,0.0,24.0,54.2,0.89
51,0,23,163.0,55.0,20.7,summer,-1,1,-1,2021/7/31,10:00:00,5,0.0,1.0,0.0,23.9,53.4,0.89
